battery_id,cycle_number,capacity_fade_rate,resistance_growth_rate,average_charge_discharge_ratio,voltage_delta_trend,cycle_count,current_discharge_capacity,current_SOH,capacity_variance_last_10_cycles,energy_efficiency,health_tier
CS2_33,23,-0.011362780108144064,0.0001094958744940536,1.3341871783965564,-0.006068591328410354,23,0.1330271569087138,12.700202237962827,0.0802864294114147,0.6168599972948952,Weak
CS2_33,24,-0.011669802860579906,0.00011499694871017414,1.3340127688833383,-0.00545596240402815,24,1.062531850126134,101.44071101315689,0.08006209392511965,0.6169739994191212,Good
CS2_33,25,-0.010441555174341154,0.00010771209531640843,1.3336606318476079,-0.004843550223808779,25,1.067081085724121,101.87502994069904,0.0798835054530232,0.617196751578312,Good
CS2_33,26,-0.009241132768485772,0.00010885239499495208,1.3336888657583423,-0.004242287672959364,26,1.0650201371272932,101.67826963558537,0.07976294172972333,0.6171797784335123,Good
CS2_33,27,-0.00808400656117443,0.00012224081485575584,1.3336339521435998,-0.0036342942869508365,27,1.0608943580730852,101.28437842122568,0.07958158290098323,0.6172158148318262,Good
CS2_33,28,-0.008691364021194942,0.00012272940990875337,1.3334983623449428,-0.0030284002229764876,28,0.9253788143267744,88.34660802937488,0.07894182083761668,0.6173044187219544,Moderate
CS2_33,29,-0.019040803530833178,0.00013341659696657844,1.6099793230109811,-0.008584496262785667,29,0.1559402846869817,14.88773569692398,0.13656259747983882,0.5919094670613925,Weak
CS2_33,30,-0.01649619507219277,0.00011609798514149606,1.609904366200145,-0.007364929186833358,30,1.057769269312646,100.98602385820664,0.1359236042390662,0.5919553121238442,Good
CS2_33,31,-0.01396741554172424,9.762886793350161e-05,1.6097512560536256,-0.006141157274122347,31,1.0598618249099945,101.18580170731713,0.13545626054695964,0.5920532398718515,Good
CS2_33,32,-0.011364996700565767,7.481840108384937e-05,1.6096636205069728,-0.0049218007496425005,32,1.0643117157380222,101.61063611531392,0.13528444081270385,0.5921090621445948,Good
CS2_33,33,-0.008800355606726333,6.0070905010401634e-05,1.6097816517516346,-0.0036976055665449495,33,1.062178537009924,101.40697994550524,0.13505695221814132,0.5920393784785225,Good
CS2_33,34,-0.006237655886072466,6.145805652826144e-05,1.6099283446713495,-0.002473203547589169,34,1.0577530480457007,100.98447520171013,0.07407435899682788,0.5919418409003477,Good
CS2_33,35,-0.0036352399141525637,5.302826077961976e-05,1.6099714147464195,-0.0012536374005404137,35,1.0575659889015654,100.96661652520989,0.073981876592298,0.5919117597380785,Good
CS2_33,36,-0.0010898315731083497,5.6487785757393365e-05,1.6098770515120822,-2.5655387283892585e-05,36,1.056887444686928,100.90183540116308,0.07378668343932362,0.5919699119306429,Good
CS2_33,37,0.0015141762160173758,6.91664984941861e-05,1.6098053103637053,0.0011955889788541093,37,1.060213911716394,101.2194156982533,0.07369338770423486,0.5920180366768859,Good
CS2_33,38,0.004153460784373933,5.363958419324485e-05,1.6097840632201763,0.002419356556681856,38,1.061724758323482,101.3636573546673,0.07370931983504433,0.5920353954964802,Good
CS2_33,39,0.0067305557636372065,9.523194602207385e-05,1.6100031902211156,0.003645650442544537,39,1.0555451730102945,100.7736877195342,0.07420729645306559,0.5918972799636406,Good
CS2_33,40,0.009375828417831581,8.698377566843304e-05,1.610101423967322,0.004869424522697179,40,1.0556071654774666,100.77960618677513,8.097812627974645e-06,0.5918278941520563,Good
CS2_33,41,0.012004289039623299,5.9283496711450665e-05,1.6100183632652918,0.006088149392759673,41,1.0553374162456404,100.75385302571134,9.252551086634023e-06,0.5918788666789155,Good
CS2_33,42,0.014605930202486312,7.537703777818768e-05,1.60996863505221,0.0073087630333838775,42,1.0556207692884314,100.78090495279008,1.0001458908590237e-05,0.5919097090428428,Good
CS2_33,43,0.017261581578467508,5.3453959225835275e-05,1.609912503219964,0.008529376674008084,43,1.0590795965284965,101.11112177825488,6.3368494495693046e-06,0.5919470610263693,Good
CS2_33,44,0.006576613659931972,4.498668554943634e-05,1.2753324609091021,0.0030805643502768024,44,1.0598606282899876,101.18568746510944,4.867693399820166e-06,0.618104464413357,Good
CS2_33,45,0.007969551654721678,3.2018143076621274e-05,1.2755084516845234,0.0036971826057929525,45,1.0600875682149962,101.20735358960953,5.366865970917732e-06,0.6179937813191785,Good
CS2_33,46,0.00943780023132012,5.920239517969119e-07,1.2756551408599894,0.004318640139195817,46,1.0606378956653693,101.2598937632046,5.984318730702068e-06,0.6179027340972818,Good
CS2_33,47,0.010891005912364337,-4.617194199628351e-05,1.2756098789174557,0.004929165097026059,47,1.0611023171583298,101.30423243074677,6.462049731595758e-06,0.6179300040320689,Good
CS2_33,48,0.012291552735321367,-3.465625001873999e-05,1.2756715339704388,0.0055419993090938995,48,1.0611941600483483,101.3130007401992,6.861938841602843e-06,0.617892647487689,Good
CS2_33,49,0.01175829172572688,-5.186671528247311e-05,1.2757853979028302,0.006155050265324547,49,1.0613880352603502,101.33151015180032,6.669141758196827e-06,0.6178191966454533,Good
CS2_33,50,5.151786008631608e-05,-3.969806686236455e-05,0.9994094679044826,-5.676219989747832e-06,50,1.0610108500419315,101.2954999966831,5.960050964305187e-06,0.6431446154407,Good
CS2_33,51,6.0648405034373804e-05,-3.403387918639868e-05,0.9994264089314351,-6.5153295343757e-06,51,1.0616306631045198,101.3546740136848,4.960140081913928e-06,0.6431342294284463,Good
CS2_33,52,8.96210168166745e-05,-5.122424746429102e-05,0.9995271012869276,-7.144506875598402e-06,52,1.0612428304728605,101.31764734205608,2.9510913181352166e-06,0.643070503096872,Good
CS2_33,53,0.00018775779364081,-7.440147863079511e-05,0.9995986396367923,-1.1978520975521388e-05,53,1.061811691826538,101.37195696127186,6.917153523610627e-07,0.6430262193272861,Good
CS2_33,54,0.0002608043579825614,-0.00012789273943560717,0.9994720192435373,-1.6812535075444375e-05,54,1.061976239675154,101.38766646753965,4.4484451280090995e-07,0.6431056228410069,Good
CS2_33,55,0.00022325323997449023,-0.0001428491749126155,0.9995980393971011,-1.702122874078436e-05,55,1.0583080262613862,101.03745938735057,1.0444023570362035e-06,0.6430290803550394,Good
CS2_33,56,0.0001152217826288457,-0.00011435862392204857,0.9996425089739525,-1.4710116696074622e-05,56,1.0531423030125104,100.54428392235066,6.619979607656224e-06,0.6430005131210168,Good
CS2_33,57,2.5110339857579214e-06,-9.041913014160316e-05,0.9996208989397785,-5.661357532858393e-06,57,1.0530860276298029,100.53891126944268,1.1314152178228254e-05,0.6430155858079833,Good
CS2_33,58,-7.709706334904577e-05,-5.546234551515969e-05,0.9997578299479447,-5.455760212694624e-06,58,1.0515956763424157,100.39662631654085,1.672444366240985e-05,0.6429261828660079,Good
CS2_33,59,-6.685272752872593e-05,-4.870269141828512e-05,0.9996501086903292,-5.4607143649968715e-06,59,1.0559905588901657,100.816209042847,1.6655259318968367e-05,0.6429938978729313,Good
CS2_33,60,-0.00012098294320204929,-2.211987925914546e-05,0.9994583864487329,-5.46566851728643e-06,60,1.0572578423263297,100.9371975410312,1.5646401821360337e-05,0.6431180353224739,Good
CS2_33,61,-0.0002570463901785028,1.0915532488063793e-06,0.9996409051603239,3.5796846662346928e-06,61,1.0510520587337029,100.3447267365512,1.8494130085570123e-05,0.6430028755809907,Good
CS2_33,62,-0.0004025645615355941,4.990119329308112e-05,0.999632220746746,6.10103854888002e-06,62,1.0501652584370262,100.2600632484771,1.984572357441044e-05,0.6430084621049881,Good
CS2_33,63,-0.0005420698941530866,9.381594697097e-05,0.9996849103810233,8.622392431525347e-06,63,1.0497993428920438,100.22512901751792,1.9674033041636435e-05,0.642974532799561,Good
CS2_33,64,-0.0006293187718926487,0.00012045278157451431,0.9997323611884948,8.82768011717138e-06,64,1.049436237313934,100.19046305619923,1.6553998364392814e-05,0.6429427688332024,Good
CS2_33,65,-0.0006434910235919061,0.00012662851584657593,0.9996700398819921,9.032967802804723e-06,65,1.053239666659941,100.5535793026454,9.20793833630702e-06,0.6429847826196115,Good
CS2_33,66,-0.0006769275923344388,0.00011222101542277624,0.9998040209530394,5.033418729737782e-06,66,1.0508445841670948,100.32491898438704,6.358521000692784e-06,0.6428999490843926,Good
CS2_33,67,-0.0007474573962565779,0.0001401567140446692,0.9998764805353908,1.1972637919675158e-05,67,1.0464587464580646,99.9061997756033,9.331124651615338e-06,0.6428503537403875,Good
CS2_33,68,-0.0008014645838570225,0.0001460776105356854,0.9999039029444061,1.1973876457749566e-05,68,1.045802209351848,99.84351968666928,1.21650315271171e-05,0.642832190538502,Good
CS2_33,69,-0.0008459981673709831,0.00018656628018639854,0.9999337005934299,7.343601870874699e-06,69,1.0449006389068387,99.75744608147868,1.5520453917227828e-05,0.6428118529552753,Good
CS2_33,70,-0.0008134065435404952,0.00017731322997606764,0.9997964019044924,6.9249760021030184e-06,70,1.0489966650250082,100.14849676076538,1.2216851994254e-05,0.6428992826444075,Good
CS2_33,71,-0.000749247154093517,0.0001650857433322058,0.9997495296585787,8.609078147206137e-06,71,1.0506031496942043,100.3018690545518,6.335367838050044e-06,0.6429301134097938,Good
CS2_33,72,-0.0007404464974583697,0.00017046710505705588,0.9999292977530048,1.008634443408146e-05,72,1.0446179628640735,99.73045878809911,7.72705001374733e-06,0.6428124897504434,Good
CS2_33,73,-0.0007201013555391538,0.0001600076667531458,0.9999099023810093,9.037612320552322e-06,73,1.0442322341017274,99.69363297444848,9.09830576932684e-06,0.6428244490635683,Good
CS2_33,74,-0.0006759818483179645,0.00015249710027510343,0.9999433014148355,9.673911255685282e-06,74,1.043736053103821,99.64626220319782,1.0361136299422377e-05,0.6427975825953203,Good
CS2_33,75,-0.0006040766202236399,0.00013619145914545223,0.9999065879709805,1.178468976702701e-05,75,1.043886987105303,99.66067198529008,1.1048818377477476e-05,0.6428176734446417,Good
CS2_33,76,-0.0005140002913769907,9.898503990900908e-05,0.9996504911481159,8.839755863335438e-06,76,1.0475122713613914,100.006780586664,6.916715173779875e-06,0.642977335589649,Good
CS2_33,77,-0.0005080782119103874,7.595057583257252e-05,0.999693303840602,5.681483776532059e-06,77,1.0456351142428917,99.8275669915502,4.865929283431016e-06,0.6429510625510018,Good
CS2_33,78,-0.0005533625098546641,9.898003592647432e-05,0.9997522157835457,1.1363277187603771e-05,78,1.0410034072262704,99.385374455943,7.1088193370602755e-06,0.642911388224636,Good
CS2_33,79,-0.00043786052518747477,9.733439522854313e-05,0.9997371083894263,8.205314735319282e-06,79,1.053815075363126,100.60851400221917,1.3367878761615793e-05,0.6429222778069559,Good
CS2_33,80,-0.00026361135325690796,9.267522312999474e-05,0.9999013229992432,9.46893320455468e-06,80,1.053726177881952,100.60002689315368,1.8036615172518416e-05,0.642815189574929,Good
CS2_33,81,-7.235684500127182e-05,4.883552197888455e-05,0.9999377821015478,6.100419279804174e-06,81,1.0534151388983806,100.57033176858631,2.1514402921136676e-05,0.6427898922692658,Good
CS2_33,82,4.1574838686137634e-05,1.5995839079884016e-05,0.9997463511286081,5.047971552052965e-06,82,1.0539033730157217,100.6169438452013,2.4571741291009126e-05,0.6429156458793516,Good
CS2_33,83,0.0001332748859702348,-1.1705830416538963e-05,0.9997693072996123,2.1005605722229577e-06,83,1.0534521487672128,100.5738651284648,2.609519277193391e-05,0.6429020644669354,Good
CS2_33,84,0.00021166413636608655,-3.729588726600896e-05,0.9997812383967903,1.4692157893807109e-06,84,1.0531584135393173,100.54582200640328,2.5586804857585875e-05,0.6428937352147309,Good
CS2_33,85,0.000273793423712067,-3.111796969792063e-05,0.9998071180946678,8.378710065396175e-07,85,1.0526417195851252,100.49649284786256,2.2733875578816435e-05,0.6428764255488135,Good
CS2_33,86,0.00038248886859123285,-5.5541783667359584e-05,0.9998933120418617,-2.1064436281107133e-06,86,1.052364089661692,100.46998731127256,1.857123967531416e-05,0.6428183938597203,Good
CS2_33,87,-0.0011812233396082073,-9.953251233889524e-05,0.9997076389898009,-1.1778806711206157e-05,87,0.9261357334169452,88.41887166145072,0.001441710340008256,0.6429377209099796,Moderate
CS2_33,88,-0.0010089222398749422,-0.000100888774516231,0.99970895233235,-7.992286186740207e-06,88,1.0521622945326818,100.45072177926671,0.0014530286802745414,0.6429398925109896,Good
CS2_33,89,-0.0008554155766028964,-0.00010999648576965956,0.9997080134604249,-1.0513020800329298e-05,89,1.052007668549468,100.43595952091516,0.0014650895936221492,0.6429410176206771,Good
CS2_33,90,-0.0007235960329339003,-9.399645934442407e-05,0.999671923900725,-1.3040567373332826e-05,90,1.0519500337493053,100.43045708340526,0.001460821741321222,0.6429623860743583,Good
CS2_33,91,-0.0005803971971706926,-0.00010838891710345601,0.999936157566117,-1.7667435980503356e-05,91,1.0490255499948198,100.15125443045304,0.0014512010067638682,0.6427953212440949,Good
CS2_33,92,-0.0004953054188205021,-8.883292149973884e-05,1.0000888530378789,-1.3457954704025484e-05,92,1.042787061934883,99.55566130600036,0.0014349284587335197,0.6426948863186253,Good
CS2_33,93,-0.0004995914344834829,-8.708730570267064e-05,0.9999426456460958,-9.459024899989402e-06,93,1.0417070685330805,99.45255352757908,0.0014144458754375975,0.6427892213248817,Good
CS2_33,94,-0.000524431255404652,-6.720504814521333e-05,0.9999921052051578,-9.881676017473209e-06,94,1.0402576377336814,99.31417528429355,0.001391749085626242,0.6427574143317073,Good
CS2_33,95,-0.0005091049028652278,-3.861001880188009e-05,0.999839825912653,-3.5666800164505216e-06,95,1.0434987725510396,99.62360885122456,0.0013702788522675065,0.6428574557407125,Good
CS2_33,96,-0.00046151864211056774,2.3816514772322628e-08,0.9998379199026621,-1.2521619920525993e-06,96,1.0457930300267044,99.84264332962732,0.0013528112275349635,0.6428628894302375,Good
CS2_33,97,-0.0004422488993466098,-1.3918751059910541e-06,1.0001032238172671,1.480052997556872e-06,97,1.0398154497518632,99.27195926670144,0.0013264424633826935,0.6426949931933692,Good
CS2_33,98,-0.0004574612714611341,9.808161277730855e-06,1.0000092593703607,-2.0621658917732674e-07,98,1.038455517575617,99.142125523956,2.7518660425203802e-05,0.6427541307061562,Good
CS2_33,99,-0.0005428938329411225,6.077641649375708e-05,0.9999794877902728,6.9472696874446756e-06,99,1.0374254810460322,99.04378716551696,2.681100199269734e-05,0.6427757321174422,Good
CS2_33,100,-0.0022319885387203442,0.00010549242868195746,0.9998490235420102,3.1613684320130466e-06,100,0.8994928683664263,85.8752573934818,0.001893627978680775,0.6428591676183184,Moderate
CS2_33,101,-0.0018789320526612662,0.0001323690612259531,0.9997739277077416,6.106302335697698e-06,101,1.0414040766675967,99.42362666739866,0.0018574817846872993,0.6429086897080274,Good
CS2_33,102,-0.0014953141448125064,0.00011660132019597557,0.9997238817430258,9.051236239382349e-06,102,1.0428672389058953,99.56331586143364,0.0018363389612914417,0.6429397155212913,Good
CS2_33,103,-0.0029495858646809976,0.00012090591155920194,0.9998310926674525,3.159200990380813e-06,103,0.8997578900433432,85.90055921133994,0.003287415110643798,0.6428720276362331,Moderate
CS2_33,104,-0.0024481090058945704,0.0001184176687461657,0.9999145125704086,1.681934703507797e-06,104,1.0354323289758938,98.85349944555055,0.003258103061265924,0.6428173194124794,Good
CS2_33,105,-0.0019431986076370881,0.0001350319920342868,0.9999553904506555,4.415697865700186e-06,105,1.0342178382867182,98.73755111043552,0.0032308213172321356,0.6427905373296301,Good
CS2_33,106,-0.0014314347079682147,0.00014491233801782586,0.9999630116490995,6.938909555438094e-06,106,1.0334198637197467,98.66136788126045,0.003181355597354845,0.6427851120687147,Good
CS2_33,107,-0.0008303045002220517,0.00013154339031136268,0.9997905907708926,7.149461027896036e-06,107,1.0386842767709368,99.1639653355544,0.003139982914407504,0.6428977164230328,Good
CS2_33,108,-0.002023582999985245,9.987235537410714e-05,0.9999071139082248,2.7315957205820717e-06,108,1.0379980168728622,99.09844758943484,0.003130469150510276,0.6428197072125379,Good
CS2_33,109,-0.0016401157048468577,8.267929243159264e-05,0.9999910393528075,2.5185671719799273e-06,109,1.0319644541985653,98.52241884493137,0.0031007990923634216,0.6427665903057084,Good
CS2_33,110,-0.0012253360556334966,7.301111749971293e-05,0.9999543591106436,-3.715614207076347e-09,110,1.032525810010462,98.57601190445556,0.003078125410092748,0.6427896716208602,Good
CS2_33,111,-0.000801218754923284,5.021460485903677e-05,0.9999840181608681,1.6788383583050508e-06,111,1.0313600216019978,98.46471321253264,0.0017018942379106183,0.6427694164667246,Good
CS2_33,112,-0.0003820833034250871,3.4598943319111554e-05,0.9997781843571824,-1.4744795762076159e-06,112,1.032134350127876,98.53863893646604,0.001676703436723656,0.6428975452118062,Good
CS2_33,113,1.7017227176565272e-05,2.2003653281108486e-05,0.9995991531744567,1.8931054449781433e-06,113,1.0357648780980782,98.8852481591512,0.0016527277088065906,0.6430156171840133,Good
CS2_33,114,0.0003480985458495348,1.2142688637110843e-05,0.9997452060868932,3.3657272140724167e-06,114,1.0310131731378718,98.4315993300541,6.914080085946166e-06,0.6429225585696947,Good
CS2_33,115,0.00064687037300033,-2.738805711100346e-06,0.999719012839868,4.838348983179378e-06,115,1.0290503266304825,98.2442049048464,8.848337912983033e-06,0.6429382132992062,Good
CS2_33,116,0.0009959290576334644,1.603459896877964e-05,0.9998614458322298,6.3109707522863395e-06,116,1.0282364352472086,98.16650208530552,1.1202161768199948e-05,0.6428475223699932,Good
CS2_33,117,0.0013822363892468932,2.237518998781875e-05,0.9999385886183276,5.467526324394006e-06,117,1.027054664111077,98.05367751040946,1.4252724596415267e-05,0.6427948778362338,Good
CS2_33,118,0.0017701242638273385,-6.77927561954538e-06,0.9996004755842129,4.413530424059878e-06,118,1.0318778676302998,98.51415236045092,9.833683018563375e-06,0.6430123677456392,Good
CS2_33,119,0.0021617659481869057,-1.2485031361593422e-05,0.9995670209568159,1.2540197991809374e-06,119,1.0328690781650067,98.6087839720986,5.790820918099828e-06,0.6430350828724493,Good
CS2_33,120,0.002552226148721737,-2.453423803986876e-05,0.9995164180321031,2.7266415682878988e-06,120,1.0333525001519843,98.65493663102605,6.161761485671848e-06,0.6430688044391447,Good
CS2_33,121,0.0009813852692528025,-3.5915665761288036e-05,0.9996118800598514,1.886912754609562e-06,121,1.033650892849856,98.68342440523216,6.533452431756133e-06,0.6430042099179629,Good
CS2_33,122,0.0012812600724698235,-5.469539334903259e-05,0.9996215351948003,-1.2716689667265494e-06,122,1.03500947373373,98.8131291390834,7.651067986576469e-06,0.6429998266653574,Good
CS2_33,123,0.0016127180031562018,-9.380954145243193e-05,0.9996419120327938,-1.9036330186100376e-06,123,1.0351924357933555,98.8305966638589,8.693855173635322e-06,0.6429897265300654,Good
CS2_33,124,-8.698440442853617e-05,-0.00011620277097058888,0.9995425082221369,-9.055880757155324e-06,124,1.035445893184033,98.8547944306541,8.469133149589593e-06,0.6430523892418188,Good
CS2_33,125,-2.4154210556269864e-05,-0.00012876452758911846,0.9994345571618778,-9.687225540001032e-06,125,1.0354878209844856,98.85879730914536,9.344976565323411e-06,0.6431210352942031,Good
CS2_33,126,2.427134442959937e-05,-0.0001263320025300434,0.9993625312923007,-1.0108018850392258e-05,126,1.0357201527491853,98.88097819661644,8.82052632430264e-06,0.6431696949152615,Good
CS2_33,127,5.9433026569630703e-05,-0.00014933969817753894,0.9993413359415112,-1.0107709215875674e-05,127,1.0357268380099711,98.88161644346744,6.662689316806959e-06,0.6431856914051179,Good
CS2_33,128,0.00026130818918274805,-0.00013260796935723494,0.9996916701924076,-7.791333384359795e-06,128,1.043003619079112,99.57633617864818,8.390530285273731e-06,0.6429585766613223,Good
CS2_33,129,0.0004992682474409356,-0.0001403032786647022,0.9995327780544989,-7.791023749843211e-06,129,1.046968976162482,99.9549117873797,1.902990290594605e-05,0.6430615801039055,Good
CS2_33,130,0.0006485447001034419,-0.00017504330029345178,0.9993959245518679,-9.896228839859906e-06,130,1.0476743534023032,100.0222546804247,2.795574900220808e-05,0.6431505448518248,Good
CS2_33,131,0.0006832593670011028,-0.00015704039299266177,0.999676792878763,-5.477434628988119e-06,131,1.0398065944256976,99.2711138420844,2.5833527445691335e-05,0.6429670806225274,Good
CS2_33,132,0.0006844164665203841,-0.00012700081265007527,0.9996652148586417,-1.2657859108745517e-06,132,1.0392331074283965,99.21636260920968,2.3233620532740053e-05,0.6429751801435447,Good
CS2_33,133,0.0006653521492355902,-0.00011502532720896831,0.9998070579368028,8.403480827057364e-07,133,1.0376116055386566,99.0615566101379,2.1759659774178805e-05,0.6428857124115132,Good
CS2_33,134,0.0006919249493532502,-8.800704308317045e-05,0.9998398167750354,2.9464820762860243e-06,134,1.0376798083525012,99.06806798382394,2.0298091406283632e-05,0.6428627543929178,Good
CS2_33,135,0.0006999802831024469,-8.253735509372709e-05,0.9995875503729007,2.736549872855482e-06,135,1.0416723319237988,99.4492371974914,1.8789962970325573e-05,0.6430247552835509,Good
CS2_33,136,0.0006306070539100498,-8.736260927017275e-05,0.9997084147751375,2.737169141890956e-06,136,1.038935379614017,99.18793831192822,1.6722594692189427e-05,0.6429495810301373,Good
CS2_33,137,0.0004662843408462304,-2.8476108208812245e-05,0.9998014782596849,7.156272987281635e-06,137,1.0335080551758722,98.66978758558608,1.9223132667895843e-05,0.6428861798836112,Good
CS2_33,138,0.00026272084227402134,6.895300250144676e-06,0.9998132521951968,1.1368231339914092e-05,138,1.0323136249343374,98.55575443642212,2.3312256036731587e-05,0.6428786205286114,Good
CS2_33,139,9.139945066058571e-05,3.8599683846694476e-05,1.0000520722702515,1.3264123495559943e-05,139,1.030016639381344,98.3364595064349,3.0467502077374527e-05,0.6427228444993235,Good
CS2_33,140,-4.105490083329897e-05,6.796973596999312e-05,1.0000275619741903,1.052788325721989e-05,140,1.031732947057476,98.5003166848936,2.6296122214331852e-05,0.642737456706958,Good
CS2_33,141,-0.00023049918334770803,0.00011248867447797428,1.0001909654833632,1.4108187192491211e-05,141,1.0266993450724673,98.01975493584494,2.272716789856389e-05,0.6426296159202018,Good
CS2_33,142,-0.0004257103390729835,0.00013333720122002334,1.0002424512728612,1.536901895106813e-05,142,1.02526174835962,97.88250650166005,2.9090175899631067e-05,0.6425990013254549,Good
CS2_33,143,-0.0005850037886995218,0.0001431208511512877,1.0002566422168688,1.4316880857834657e-05,143,1.0256940583079377,97.92377945600036,3.1747683658425355e-05,0.6425874925452608,Good
CS2_33,144,-0.0007508467473847826,0.00014213188750044126,1.0003217385911107,1.0738125095160096e-05,144,1.0240569463022489,97.76748314747508,3.5486595680581154e-05,0.6425444637216501,Good
CS2_33,145,-0.0009171806958533862,0.00015953740387521497,1.0003574564977176,6.948817860031053e-06,145,1.0226267880100757,97.63094486487942,3.777413320360295e-05,0.6425203130778494,Good
CS2_33,146,-0.000998057911855449,0.00012351665392722108,1.000198705708026,5.265025349422602e-06,146,1.0278789253121057,98.13237034421294,2.3501530112598923e-05,0.6426227995979212,Good
CS2_33,147,-0.0010529403073211024,8.929411179854879e-05,1.0001846424271985,-8.403480827057364e-07,147,1.0288640719850015,98.22642303443484,1.2659642917034843e-05,0.6426318559086648,Good
CS2_33,148,-0.0010958451474320898,4.2754480816538213e-05,1.0001780082447382,-4.84020679028926e-06,148,1.029093381884028,98.2483154221283,9.620574552613617e-06,0.6426349434312103,Good
CS2_33,149,-0.0010257438167234386,1.6902641962275553e-05,0.999987398198036,-2.3160661969969886e-06,149,1.0291270522484908,98.25152995702508,7.576617941491046e-06,0.6427564425556539,Good
CS2_33,150,-0.0008788386707636762,6.640452188646575e-06,1.000090081740972,-4.210100545528343e-06,150,1.0292913965480572,98.26722003031276,7.240304179757615e-06,0.6426895658752375,Good
CS2_33,151,-0.0006548098859107487,-3.598668411459215e-05,1.0000531562803274,-1.0525715815591117e-05,151,1.0326862438175852,98.5913286401028,8.167640768479973e-06,0.6427133386717392,Good
CS2_33,152,-0.0005153617503418737,-7.375242466021724e-05,0.9997944217279265,-9.89653847437649e-06,152,1.0333292577385076,98.65271766041496,1.1249031459731703e-05,0.642883738040805,Good
CS2_33,153,-0.000440488471642175,-7.815787295088983e-05,0.9999369944152404,-6.73764711853187e-06,153,1.0283400957878932,98.17639863471231,1.0429692831947315e-05,0.6427916820648156,Good
CS2_33,154,-0.00037220726213786106,-9.307558798013246e-05,0.9998473505660185,-8.000336684207135e-06,154,1.028526857374512,98.19422890317374,9.698852242128401e-06,0.6428493259281423,Good
CS2_33,155,-0.0002645504828985483,-8.958335392647091e-05,0.9998210987159326,-4.841445328362515e-06,155,1.0305752783324635,98.3897931852272,7.731151793067684e-06,0.6428662458478109,Good
CS2_33,156,-9.034954530149699e-05,-0.00013503971044557327,0.9999137184165605,-8.209649618595282e-06,156,1.0305969495955782,98.39186215693722,3.15281955807063e-06,0.6428084062257005,Good
CS2_33,157,8.005225298720853e-05,-0.00018521129231119675,0.999727387967332,-1.368336863336133e-05,157,1.0322075251767735,98.54562501315418,3.152950764407991e-06,0.642928106728613,Good
CS2_33,158,0.0001718694471233197,-0.0002015688096021941,0.9996633900670421,-8.004361932960786e-06,158,1.0314537820952587,98.47366459700191,3.0500795636109e-06,0.6429703355469482,Good
CS2_33,159,0.0001922539052403888,-0.00020366523093159552,0.9997343398586308,-6.529882356741636e-06,159,1.0270619073794194,98.05436903065952,3.986699837144697e-06,0.6429266958431809,Good
CS2_33,160,0.00019206333608514677,-0.000187503018747641,0.9996356858957037,-6.950366032613971e-06,160,1.0274791426322525,98.09420279253884,4.61704981748129e-06,0.6429931179888877,Good
