battery_id,cycle_number,capacity_fade_rate,resistance_growth_rate,average_charge_discharge_ratio,voltage_delta_trend,cycle_count,current_discharge_capacity,current_SOH,capacity_variance_last_10_cycles,energy_efficiency,health_tier,cluster,pca_x,pca_y
CS2_33,24,-0.0116698028605799,0.0001149969487101,1.3340127688833383,-0.0054559624040281,24,1.062531850126134,101.44071101315689,0.0800620939251196,0.6169739994191212,Good,0,1.0375512604201018,1.879611659536661
CS2_33,25,-0.0104415551743411,0.0001077120953164,1.333660631847608,-0.0048435502238087,25,1.067081085724121,101.87502994069904,0.0798835054530232,0.617196751578312,Good,0,1.1581217235051307,1.8467010514971223
CS2_33,26,-0.0092411327684857,0.0001088523949949,1.3336888657583423,-0.0042422876729593,26,1.0650201371272932,101.67826963558537,0.0797629417297233,0.6171797784335123,Good,0,1.2422465929779338,1.8076121680257866
CS2_33,27,-0.0080840065611744,0.0001222408148557,1.3336339521435998,-0.0036342942869508,27,1.0608943580730852,101.28437842122568,0.0795815829009832,0.6172158148318262,Good,0,1.3064132104862747,1.7726949591501833
CS2_33,28,-0.0086913640211949,0.0001227294099087,1.3334983623449428,-0.0030284002229764,28,0.9253788143267744,88.34660802937488,0.0789418208376166,0.6173044187219544,Moderate,0,0.700862641444915,1.412195576890584
CS2_33,29,-0.0190408035308331,0.0001334165969665,1.6099793230109811,-0.0085844962627856,29,0.1559402846869817,14.88773569692398,0.1365625974798388,0.5919094670613925,Weak,1,-2.7425250751347607,-0.3357270334756146
CS2_33,30,-0.0164961950721927,0.0001160979851414,1.609904366200145,-0.0073649291868333,30,1.057769269312646,100.98602385820664,0.1359236042390662,0.5919553121238442,Good,0,1.2926109594823705,2.4561652689638924
CS2_33,31,-0.0139674155417242,9.76288679335016e-05,1.6097512560536256,-0.0061411572741223,31,1.0598618249099945,101.18580170731713,0.1354562605469596,0.5920532398718515,Good,0,1.5072639265641687,2.37739016828822
CS2_33,32,-0.0113649967005657,7.481840108384937e-05,1.6096636205069728,-0.0049218007496425,32,1.0643117157380222,101.61063611531392,0.1352844408127038,0.5921090621445948,Good,0,1.743845752981328,2.294994263601126
CS2_33,33,-0.0088003556067263,6.0070905010401634e-05,1.6097816517516346,-0.0036976055665449,33,1.062178537009924,101.40697994550524,0.1350569522181413,0.5920393784785225,Good,0,1.9431509972595638,2.20543707433256
CS2_33,34,-0.0062376558860724,6.145805652826144e-05,1.6099283446713497,-0.0024732035475891,34,1.0577530480457007,100.98447520171013,0.0740743589968278,0.5919418409003477,Good,0,1.134812736333392,3.207242052476262
CS2_33,35,-0.0036352399141525,5.302826077961976e-05,1.6099714147464197,-0.0012536374005404,35,1.0575659889015654,100.96661652520989,0.073981876592298,0.5919117597380785,Good,0,1.3429875136128053,3.122286220585245
CS2_33,36,-0.0010898315731083,5.6487785757393365e-05,1.6098770515120822,-2.5655387283892585e-05,36,1.056887444686928,100.90183540116308,0.0737866834393236,0.5919699119306429,Good,0,1.536864620756192,3.0465399901960244
CS2_33,37,0.0015141762160173,6.91664984941861e-05,1.609805310363705,0.0011955889788541,37,1.060213911716394,101.2194156982533,0.0736933877042348,0.5920180366768859,Good,0,1.7468375266346148,2.9852835958331037
CS2_33,38,0.0041534607843739,5.363958419324485e-05,1.6097840632201763,0.0024193565566818,38,1.061724758323482,101.3636573546673,0.0737093198350443,0.5920353954964802,Good,0,1.9714439933147319,2.8951150346774686
CS2_33,39,0.0067305557636372,9.523194602207384e-05,1.6100031902211156,0.0036456504425445,39,1.0555451730102945,100.7736877195342,0.0742072964530655,0.5918972799636406,Good,0,2.128874511697704,2.822627807469577
CS2_33,40,0.0093758284178315,8.698377566843304e-05,1.610101423967322,0.0048694245226971,40,1.0556071654774666,100.77960618677513,8.097812627974645e-06,0.5918278941520563,Good,0,1.1366362543491215,4.062345615627902
CS2_33,41,0.0120042890396232,5.9283496711450665e-05,1.6100183632652918,0.0060881493927596,41,1.0553374162456404,100.75385302571134,9.252551086634024e-06,0.5918788666789155,Good,0,1.3607808905086423,3.9569878117300785
CS2_33,42,0.0146059302024863,7.537703777818768e-05,1.60996863505221,0.0073087630333838,42,1.0556207692884314,100.78090495279008,1.0001458908590236e-05,0.5919097090428428,Good,0,1.556827219913742,3.8875640549065267
CS2_33,43,0.0172615815784675,5.345395922583528e-05,1.609912503219964,0.008529376674008,43,1.0590795965284965,101.11112177825488,6.3368494495693046e-06,0.5919470610263693,Good,0,1.7946599613499206,3.797500274991919
CS2_33,44,0.0065766136599319,4.498668554943634e-05,1.275332460909102,0.0030805643502768,44,1.0598606282899876,101.18568746510944,4.867693399820166e-06,0.618104464413357,Good,0,1.233934263952398,2.4996516029595064
CS2_33,45,0.0079695516547216,3.2018143076621274e-05,1.2755084516845234,0.0036971826057929,45,1.0600875682149962,101.20735358960953,5.366865970917732e-06,0.6179937813191785,Good,0,1.3511210038166475,2.449166247426992
CS2_33,46,0.0094378002313201,5.920239517969119e-07,1.2756551408599894,0.0043186401391958,46,1.0606378956653693,101.2598937632046,5.984318730702068e-06,0.6179027340972818,Good,0,1.4868583179062227,2.38170296772294
CS2_33,47,0.0108910059123643,-4.617194199628351e-05,1.2756098789174557,0.004929165097026,47,1.0611023171583298,101.30423243074677,6.462049731595758e-06,0.6179300040320689,Good,0,1.631765518274808,2.2987005481821763
CS2_33,48,0.0122915527353213,-3.465625001873999e-05,1.2756715339704388,0.0055419993090938,48,1.0611941600483483,101.3130007401992,6.861938841602843e-06,0.617892647487689,Good,0,1.733225337554446,2.2622932712767136
CS2_33,49,0.0117582917257268,-5.186671528247311e-05,1.2757853979028302,0.0061550502653245,49,1.0613880352603502,101.33151015180032,6.669141758196827e-06,0.6178191966454533,Good,0,1.7302028620323033,2.312046347291873
CS2_33,50,5.151786008631608e-05,-3.969806686236455e-05,0.9994094679044826,-5.676219989747832e-06,50,1.0610108500419315,101.2954999966831,5.960050964305187e-06,0.6431446154407,Good,0,1.0360268167426354,1.1983167477693195
CS2_33,51,6.064840503437381e-05,-3.403387918639868e-05,0.9994264089314352,-6.5153295343757e-06,51,1.0616306631045198,101.3546740136848,4.960140081913928e-06,0.6431342294284463,Good,0,1.0350895876542792,1.2028622474064474
CS2_33,52,8.96210168166745e-05,-5.122424746429102e-05,0.9995271012869276,-7.144506875598402e-06,52,1.0612428304728605,101.31764734205608,2.951091318135217e-06,0.643070503096872,Good,0,1.0457132182631794,1.1884822530814
CS2_33,53,0.0001877577936408,-7.440147863079511e-05,0.9995986396367924,-1.1978520975521388e-05,53,1.061811691826538,101.37195696127186,6.917153523610627e-07,0.6430262193272861,Good,0,1.0687283512587469,1.168101165892704
CS2_33,54,0.0002608043579825,-0.0001278927394356,0.9994720192435372,-1.6812535075444375e-05,54,1.061976239675154,101.38766646753965,4.4484451280091006e-07,0.6431056228410069,Good,0,1.109140685902223,1.1211452395810264
CS2_33,55,0.0002232532399744,-0.0001428491749126,0.9995980393971012,-1.702122874078436e-05,55,1.0583080262613862,101.03745938735057,1.0444023570362035e-06,0.6430290803550394,Good,0,1.1000813399534979,1.102025186341755
CS2_33,56,0.0001152217826288,-0.000114358623922,0.9996425089739523,-1.4710116696074622e-05,56,1.0531423030125104,100.54428392235066,6.619979607656224e-06,0.6430005131210168,Good,0,1.0522278235857996,1.111845233168379
CS2_33,57,2.5110339857579214e-06,-9.041913014160316e-05,0.9996208989397783,-5.661357532858393e-06,57,1.0530860276298029,100.53891126944268,1.1314152178228254e-05,0.6430155858079833,Good,0,1.029268259341426,1.1336421684736286
CS2_33,58,-7.709706334904577e-05,-5.546234551515969e-05,0.9997578299479448,-5.455760212694624e-06,58,1.0515956763424157,100.39662631654085,1.672444366240985e-05,0.6429261828660079,Good,0,0.9941300027386679,1.160454072885711
CS2_33,59,-6.685272752872593e-05,-4.870269141828512e-05,0.9996501086903292,-5.460714364996872e-06,59,1.0559905588901657,100.816209042847,1.6655259318968367e-05,0.6429938978729313,Good,0,1.0091693430693993,1.174905822973906
CS2_33,60,-0.000120982943202,-2.211987925914546e-05,0.9994583864487327,-5.46566851728643e-06,60,1.0572578423263297,100.9371975410312,1.5646401821360337e-05,0.6431180353224739,Good,0,0.9942095197006282,1.195274596623555
CS2_33,61,-0.0002570463901785,1.0915532488063793e-06,0.999640905160324,3.5796846662346928e-06,61,1.0510520587337029,100.3447267365512,1.8494130085570123e-05,0.6430028755809907,Good,0,0.9431772702742006,1.2030548610613216
CS2_33,62,-0.0004025645615355,4.990119329308112e-05,0.999632220746746,6.10103854888002e-06,62,1.0501652584370262,100.2600632484771,1.984572357441044e-05,0.6430084621049881,Good,0,0.8979932525671118,1.2421599915177644
CS2_33,63,-0.000542069894153,9.381594697097e-05,0.9996849103810233,8.622392431525347e-06,63,1.0497993428920438,100.22512901751792,1.9674033041636435e-05,0.642974532799561,Good,0,0.8583129624634704,1.2805164416895733
CS2_33,64,-0.0006293187718926,0.0001204527815745,0.9997323611884948,8.82768011717138e-06,64,1.049436237313934,100.19046305619923,1.6553998364392814e-05,0.6429427688332024,Good,0,0.8331777545769641,1.3033141721807537
CS2_33,65,-0.0006434910235919,0.0001266285158465,0.999670039881992,9.032967802804723e-06,65,1.053239666659941,100.5535793026454,9.20793833630702e-06,0.6429847826196115,Good,0,0.8442368633025877,1.3178860703247552
CS2_33,66,-0.0006769275923344,0.0001122210154227,0.9998040209530394,5.033418729737782e-06,66,1.0508445841670948,100.32491898438704,6.358521000692784e-06,0.6428999490843926,Good,0,0.8402578815903772,1.3031589738171678
CS2_33,67,-0.0007474573962565,0.0001401567140446,0.9998764805353908,1.1972637919675158e-05,67,1.0464587464580646,99.9061997756033,9.331124651615338e-06,0.6428503537403875,Good,0,0.7984401392261492,1.3140620420695472
CS2_33,68,-0.000801464583857,0.0001460776105356,0.999903902944406,1.1973876457749566e-05,68,1.045802209351848,99.84351968666928,1.21650315271171e-05,0.642832190538502,Good,0,0.7879166568713634,1.3184268621337716
CS2_33,69,-0.0008459981673709,0.0001865662801863,0.99993370059343,7.343601870874699e-06,69,1.0449006389068387,99.75744608147868,1.5520453917227828e-05,0.6428118529552753,Good,0,0.7541854301567014,1.3464763914901046
CS2_33,70,-0.0008134065435404,0.000177313229976,0.9997964019044924,6.924976002103018e-06,70,1.0489966650250082,100.14849676076538,1.2216851994254e-05,0.6428992826444075,Good,0,0.7799268161499509,1.346421953309434
CS2_33,71,-0.0007492471540935,0.0001650857433322,0.9997495296585788,8.609078147206137e-06,71,1.0506031496942043,100.3018690545518,6.335367838050044e-06,0.6429301134097938,Good,0,0.7986863839647967,1.3367943360224512
CS2_33,72,-0.0007404464974583,0.000170467105057,0.9999292977530048,1.008634443408146e-05,72,1.0446179628640735,99.73045878809911,7.72705001374733e-06,0.6428124897504434,Good,0,0.7692230818658998,1.3241260755688757
CS2_33,73,-0.0007201013555391,0.0001600076667531,0.9999099023810092,9.037612320552322e-06,73,1.0442322341017274,99.69363297444848,9.09830576932684e-06,0.6428244490635683,Good,0,0.7754633137461949,1.3122480978904538
CS2_33,74,-0.0006759818483179,0.0001524971002751,0.9999433014148356,9.673911255685282e-06,74,1.043736053103821,99.64626220319782,1.0361136299422376e-05,0.6427975825953203,Good,0,0.7806114549316004,1.3023682354246784
CS2_33,75,-0.0006040766202236,0.0001361914591454,0.9999065879709804,1.178468976702701e-05,75,1.043886987105303,99.66067198529008,1.1048818377477476e-05,0.6428176734446417,Good,0,0.7963973133862213,1.285000517625587
CS2_33,76,-0.0005140002913769,9.898503990900908e-05,0.999650491148116,8.839755863335438e-06,76,1.0475122713613914,100.006780586664,6.916715173779875e-06,0.642977335589649,Good,0,0.8425001607375672,1.257190453486864
CS2_33,77,-0.0005080782119103,7.595057583257252e-05,0.999693303840602,5.681483776532059e-06,77,1.0456351142428917,99.8275669915502,4.865929283431016e-06,0.6429510625510018,Good,0,0.8493214689276326,1.2335652393866492
CS2_33,78,-0.0005533625098546,9.898003592647432e-05,0.9997522157835456,1.1363277187603771e-05,78,1.0410034072262704,99.385374455943,7.108819337060276e-06,0.642911388224636,Good,0,0.8112955400819527,1.2383276068352245
CS2_33,79,-0.0004378605251874,9.733439522854312e-05,0.9997371083894264,8.205314735319282e-06,79,1.053815075363126,100.60851400221917,1.3367878761615793e-05,0.6429222778069559,Good,0,0.8739310163158868,1.2695635764440498
CS2_33,80,-0.0002636113532569,9.267522312999474e-05,0.9999013229992432,9.46893320455468e-06,80,1.053726177881952,100.60002689315368,1.8036615172518416e-05,0.642815189574929,Good,0,0.886774640230864,1.258899489058385
CS2_33,81,-7.235684500127182e-05,4.883552197888455e-05,0.9999377821015478,6.100419279804174e-06,81,1.0534151388983806,100.57033176858631,2.151440292113668e-05,0.6427898922692658,Good,0,0.9257867697489515,1.2148695700333891
CS2_33,82,4.1574838686137634e-05,1.5995839079884016e-05,0.999746351128608,5.047971552052965e-06,82,1.0539033730157217,100.6169438452013,2.457174129100913e-05,0.6429156458793516,Good,0,0.9571650720459501,1.1801855058217456
CS2_33,83,0.0001332748859702,-1.1705830416538965e-05,0.9997693072996124,2.1005605722229577e-06,83,1.0534521487672128,100.5738651284648,2.609519277193391e-05,0.6429020644669354,Good,0,0.9787279357140636,1.1525114163346146
CS2_33,84,0.000211664136366,-3.729588726600896e-05,0.9997812383967905,1.4692157893807109e-06,84,1.0531584135393173,100.54582200640328,2.5586804857585875e-05,0.6428937352147309,Good,0,0.9988076007937862,1.127555840583183
CS2_33,85,0.000273793423712,-3.111796969792063e-05,0.9998071180946678,8.378710065396175e-07,85,1.0526417195851252,100.49649284786256,2.2733875578816435e-05,0.6428764255488135,Good,0,0.9960179195147402,1.1262610672283282
CS2_33,86,0.0003824888685912,-5.5541783667359584e-05,0.9998933120418616,-2.1064436281107133e-06,86,1.052364089661692,100.46998731127256,1.857123967531416e-05,0.6428183938597203,Good,0,1.0168635987109427,1.1023231061973857
CS2_33,87,-0.0011812233396082,-9.953251233889524e-05,0.9997076389898008,-1.1778806711206155e-05,87,0.9261357334169452,88.41887166145072,0.0014417103400082,0.6429377209099796,Moderate,0,0.4326884904637571,0.721735902479999
CS2_33,88,-0.0010089222398749,-0.0001008887745162,0.99970895233235,-7.992286186740207e-06,88,1.0521622945326818,100.45072177926671,0.0014530286802745,0.6429398925109896,Good,0,0.9801224822690391,1.1113012325546654
CS2_33,89,-0.0008554155766028,-0.0001099964857696,0.9997080134604248,-1.0513020800329298e-05,89,1.052007668549468,100.43595952091516,0.0014650895936221,0.6429410176206771,Good,0,0.9950130768993994,1.0940213811621722
CS2_33,90,-0.0007235960329339,-9.399645934442408e-05,0.999671923900725,-1.3040567373332826e-05,90,1.0519500337493053,100.43045708340526,0.0014608217413212,0.6429623860743583,Good,0,0.9923795887123498,1.096038030926587
CS2_33,91,-0.0005803971971706,-0.0001083889171034,0.999936157566117,-1.7667435980503356e-05,91,1.0490255499948198,100.15125443045304,0.0014512010067638,0.6427953212440949,Good,0,0.9967220582638688,1.073128752293894
CS2_33,92,-0.0004953054188205,-8.883292149973884e-05,1.0000888530378789,-1.3457954704025484e-05,92,1.042787061934883,99.55566130600036,0.0014349284587335,0.6426948863186253,Good,0,0.9616987097413434,1.0656303511825127
CS2_33,93,-0.0004995914344834,-8.708730570267064e-05,0.9999426456460958,-9.459024899989402e-06,93,1.0417070685330805,99.45255352757908,0.0014144458754375,0.6427892213248817,Good,0,0.9558041491551119,1.0593829988579355
CS2_33,94,-0.0005244312554046,-6.720504814521333e-05,0.9999921052051578,-9.881676017473209e-06,94,1.0402576377336814,99.31417528429355,0.0013917490856262,0.6427574143317073,Good,0,0.9341167271210558,1.0707284923715057
CS2_33,95,-0.0005091049028652,-3.861001880188009e-05,0.999839825912653,-3.5666800164505216e-06,95,1.0434987725510396,99.62360885122456,0.0013702788522675,0.6428574557407125,Good,0,0.9303680563593212,1.0966423706377686
CS2_33,96,-0.0004615186421105,2.3816514772322628e-08,0.999837919902662,-1.2521619920525993e-06,96,1.0457930300267044,99.84264332962732,0.0013528112275349,0.6428628894302375,Good,0,0.9173722066461281,1.1282980374079215
CS2_33,97,-0.0004422488993466,-1.391875105991054e-06,1.0001032238172671,1.480052997556872e-06,97,1.0398154497518632,99.27195926670144,0.0013264424633826,0.6426949931933692,Good,0,0.8922979857393109,1.1125642144767052
CS2_33,98,-0.0004574612714611,9.808161277730855e-06,1.000009259370361,-2.062165891773268e-07,98,1.038455517575617,99.142125523956,2.75186604252038e-05,0.6427541307061562,Good,0,0.8571365750940225,1.1367469388511025
CS2_33,99,-0.0005428938329411,6.077641649375708e-05,0.9999794877902728,6.947269687444676e-06,99,1.0374254810460322,99.04378716551696,2.681100199269734e-05,0.6427757321174422,Good,0,0.8139922516072117,1.173383860680643
CS2_33,100,-0.0022319885387203,0.0001054924286819,0.9998490235420102,3.1613684320130466e-06,100,0.8994928683664263,85.8752573934818,0.0018936279786807,0.6428591676183184,Moderate,0,0.12118994995341102,0.8205767872339067
CS2_33,101,-0.0018789320526612,0.0001323690612259,0.9997739277077416,6.106302335697698e-06,101,1.0414040766675967,99.42362666739866,0.0018574817846872,0.6429086897080274,Good,0,0.7287239147221916,1.2704858286471628
CS2_33,102,-0.0014953141448125,0.0001166013201959,0.9997238817430258,9.051236239382349e-06,102,1.0428672389058953,99.56331586143364,0.0018363389612914,0.6429397155212913,Good,0,0.7693810477813027,1.2407391063507776
CS2_33,103,-0.0029495858646809,0.0001209059115592,0.9998310926674524,3.159200990380813e-06,103,0.8997578900433432,85.90055921133994,0.0032874151106437,0.6428720276362331,Moderate,0,0.08814936145401624,0.8421327070197165
CS2_33,104,-0.0024481090058945,0.0001184176687461,0.9999145125704086,1.681934703507797e-06,104,1.0354323289758938,98.85349944555055,0.0032581030612659,0.6428173194124794,Good,0,0.6971208237536092,1.2462022554480603
CS2_33,105,-0.001943198607637,0.0001350319920342,0.9999553904506556,4.415697865700186e-06,105,1.0342178382867182,98.73755111043552,0.0032308213172321,0.6427905373296301,Good,0,0.7124529873840716,1.2271034359993496
CS2_33,106,-0.0014314347079682,0.0001449123380178,0.9999630116490996,6.938909555438094e-06,106,1.0334198637197467,98.66136788126045,0.0031813555973548,0.6427851120687147,Good,0,0.7341778985230974,1.2036583618189887
CS2_33,107,-0.000830304500222,0.0001315433903113,0.9997905907708926,7.149461027896036e-06,107,1.0386842767709368,99.1639653355544,0.0031399829144075,0.6428977164230328,Good,0,0.8034478777217852,1.1731403249057268
CS2_33,108,-0.0020235829999852,9.987235537410714e-05,0.9999071139082248,2.731595720582072e-06,108,1.0379980168728622,99.09844758943484,0.0031304691505102,0.6428197072125379,Good,0,0.7439047417930537,1.2143402364286855
CS2_33,109,-0.0016401157048468,8.267929243159264e-05,0.9999910393528076,2.5185671719799277e-06,109,1.0319644541985653,98.52241884493137,0.0031007990923634,0.6427665903057084,Good,0,0.7528072548452194,1.16277944649732
CS2_33,110,-0.0012253360556334,7.301111749971293e-05,0.9999543591106436,-3.715614207076347e-09,110,1.032525810010462,98.57601190445556,0.0030781254100927,0.6427896716208602,Good,0,0.7873747366258671,1.1329422931849649
CS2_33,111,-0.0008012187549232,5.021460485903677e-05,0.999984018160868,1.6788383583050508e-06,111,1.0313600216019978,98.46471321253264,0.0017018942379106,0.6427694164667246,Good,0,0.8016360018695714,1.1135411554717043
CS2_33,112,-0.000382083303425,3.4598943319111554e-05,0.9997781843571824,-1.474479576207616e-06,112,1.032134350127876,98.53863893646604,0.0016767034367236,0.6428975452118062,Good,0,0.8419401726186025,1.0759528906857516
CS2_33,113,1.7017227176565272e-05,2.200365328110849e-05,0.9995991531744568,1.8931054449781437e-06,113,1.0357648780980782,98.8852481591512,0.0016527277088065,0.6430156171840133,Good,0,0.8912837633467942,1.0514571909366994
CS2_33,114,0.0003480985458495,1.2142688637110844e-05,0.9997452060868932,3.3657272140724167e-06,114,1.0310131731378718,98.4315993300541,6.914080085946166e-06,0.6429225585696947,Good,0,0.8710159113008782,1.0426084785514353
CS2_33,115,0.0006468703730003,-2.738805711100346e-06,0.999719012839868,4.838348983179378e-06,115,1.0290503266304825,98.2442049048464,8.848337912983033e-06,0.6429382132992062,Good,0,0.8913391036948985,1.0072957087890535
CS2_33,116,0.0009959290576334,1.603459896877964e-05,0.9998614458322298,6.31097075228634e-06,116,1.0282364352472086,98.16650208530552,1.1202161768199948e-05,0.6428475223699932,Good,0,0.8970119858499437,1.0012999712319377
CS2_33,117,0.0013822363892468,2.237518998781875e-05,0.9999385886183276,5.467526324394006e-06,117,1.027054664111077,98.05367751040946,1.4252724596415269e-05,0.6427948778362338,Good,0,0.9118339009399021,0.9815131003806497
CS2_33,118,0.0017701242638273,-6.77927561954538e-06,0.9996004755842128,4.413530424059878e-06,118,1.0318778676302998,98.51415236045092,9.833683018563376e-06,0.6430123677456392,Good,0,0.9772233619459643,0.9451369397479054
CS2_33,119,0.0021617659481869,-1.2485031361593422e-05,0.999567020956816,1.2540197991809374e-06,119,1.0328690781650067,98.6087839720986,5.790820918099828e-06,0.6430350828724493,Good,0,1.009826574742649,0.9204665601114518
CS2_33,120,0.0025522261487217,-2.453423803986876e-05,0.9995164180321032,2.7266415682878988e-06,120,1.0333525001519843,98.65493663102605,6.161761485671848e-06,0.6430688044391447,Good,0,1.0446434065789731,0.8893805415120731
CS2_33,121,0.0009813852692528,-3.591566576128804e-05,0.9996118800598514,1.886912754609562e-06,121,1.033650892849856,98.68342440523216,6.533452431756133e-06,0.6430042099179629,Good,0,0.9522737145788334,0.9685677009026883
CS2_33,122,0.0012812600724698,-5.469539334903259e-05,0.9996215351948003,-1.2716689667265494e-06,122,1.03500947373373,98.8131291390834,7.651067986576469e-06,0.6429998266653574,Good,0,0.9890303395614277,0.9414640157793212
CS2_33,123,0.0016127180031562,-9.380954145243192e-05,0.9996419120327938,-1.9036330186100376e-06,123,1.0351924357933555,98.8305966638589,8.693855173635322e-06,0.6429897265300654,Good,0,1.036151473173628,0.8944448551582137
CS2_33,124,-8.698440442853617e-05,-0.0001162027709705,0.9995425082221367,-9.055880757155324e-06,124,1.035445893184033,98.8547944306541,8.469133149589593e-06,0.6430523892418188,Good,0,0.943227902889581,0.9675127283264651
CS2_33,125,-2.4154210556269864e-05,-0.0001287645275891,0.9994345571618778,-9.687225540001032e-06,125,1.0354878209844856,98.85879730914536,9.344976565323411e-06,0.6431210352942031,Good,0,0.9557682510590071,0.9510954390837664
CS2_33,126,2.427134442959937e-05,-0.00012633200253,0.9993625312923008,-1.0108018850392258e-05,126,1.0357201527491853,98.88097819661644,8.82052632430264e-06,0.6431696949152615,Good,0,0.958233141749547,0.9477603130445237
CS2_33,127,5.9433026569630703e-05,-0.0001493396981775,0.9993413359415112,-1.0107709215875674e-05,127,1.0357268380099711,98.88161644346744,6.662689316806959e-06,0.6431856914051179,Good,0,0.9752991101535139,0.9271731556646209
CS2_33,128,0.0002613081891827,-0.0001326079693572,0.9996916701924076,-7.791333384359795e-06,128,1.043003619079112,99.57633617864818,8.390530285273731e-06,0.6429585766613223,Good,0,1.0063746232552782,0.9585497330921512
CS2_33,129,0.0004992682474409,-0.0001403032786647,0.9995327780544988,-7.791023749843211e-06,129,1.046968976162482,99.9549117873797,1.902990290594605e-05,0.6430615801039055,Good,0,1.0439990156521262,0.9472245294995698
CS2_33,130,0.0006485447001034,-0.0001750433002934,0.999395924551868,-9.896228839859906e-06,130,1.0476743534023032,100.0222546804247,2.795574900220808e-05,0.6431505448518248,Good,0,1.0796095542769064,0.9111126151159532
CS2_33,131,0.0006832593670011,-0.0001570403929926,0.999676792878763,-5.477434628988119e-06,131,1.0398065944256976,99.2711138420844,2.5833527445691332e-05,0.6429670806225274,Good,0,1.0351290196682412,0.902851031583129
CS2_33,132,0.0006844164665203,-0.00012700081265,0.9996652148586416,-1.2657859108745515e-06,132,1.0392331074283965,99.21636260920968,2.3233620532740053e-05,0.6429751801435447,Good,0,1.0129281116738933,0.9213709336408068
CS2_33,133,0.0006653521492355,-0.0001150253272089,0.9998070579368028,8.403480827057364e-07,133,1.0376116055386566,99.0615566101379,2.1759659774178805e-05,0.6428857124115132,Good,0,0.9960804577621901,0.9279784152254784
CS2_33,134,0.0006919249493532,-8.800704308317045e-05,0.9998398167750354,2.9464820762860243e-06,134,1.0376798083525012,99.06806798382394,2.0298091406283632e-05,0.6428627543929178,Good,0,0.9799444540852041,0.9459654048170293
CS2_33,135,0.0006999802831024,-8.253735509372709e-05,0.9995875503729008,2.736549872855482e-06,135,1.0416723319237988,99.4492371974914,1.8789962970325573e-05,0.6430247552835509,Good,0,0.9945950045345959,0.9548667211410923
