battery_id,cycle_number,charge_capacity_Ah,discharge_capacity_Ah,charge_voltage_max,discharge_voltage_min,charge_time_min,discharge_time_min,internal_resistance_ohms,SOH_percent,health_tier
CS2_33,20,1.074265181429542,1.0727275328140493,4.2000651359558105,2.6998608112335205,104.11959975112879,116.98361843968856,0.0921594254003686,102.41410047061537,Good
CS2_33,21,1.068555184005234,1.0690116573257384,4.200226783752441,2.6998608112335205,102.26285214336299,116.58273996241901,0.09491945914532009,102.05934305649562,Good
CS2_33,22,1.0677473773330668,1.0684306303860147,4.2003889083862305,2.6998608112335205,102.2547905027678,116.51632518090669,0.0944791516831404,102.00387197967437,Good
CS2_33,23,1.0675968306280552,0.1330271569087138,4.200226783752441,3.1667206287384033,102.29100398627729,14.507118968810607,0.09550932963501732,12.700202237962829,Weak
CS2_33,24,1.0578055028682969,1.062531850126134,4.2003889083862305,2.6996986865997314,100.67035725551018,115.87167984193358,0.09528150168505121,101.44071101315689,Good
CS2_33,25,1.062898586395733,1.067081085724121,4.200226783752441,2.6993746757507324,102.30539636528206,116.36454380895923,0.09335286047639726,101.87502994069904,Good
CS2_33,26,1.0652634944876302,1.0650201371272932,4.2000651359558105,2.6998608112335205,102.66480821810428,116.15008036877023,0.09327424170155274,101.67826963558537,Good
CS2_33,27,1.0590396249793836,1.0608943580730852,4.2003889083862305,2.6998608112335205,100.73601283999028,115.70341132236116,0.09605616251838968,101.28437842122567,Good
CS2_33,28,0.9226218348666348,0.9253788143267743,4.2000651359558105,2.6996986865997314,100.66334785396738,100.92844914658785,0.0945983302735147,88.34660802937488,Moderate
CS2_33,29,1.0609591528506712,0.15594028468698173,4.2003889083862305,3.1743340492248535,100.69824336777803,17.0085133153784,0.09688749468505159,14.88773569692398,Weak
CS2_33,30,1.056677125347688,1.057769269312646,4.2003889083862305,2.6998608112335205,100.37626071136268,115.3661163136201,0.0949275803585083,100.98602385820665,Good
CS2_33,31,1.0572330933287089,1.0598618249099943,4.200226783752441,2.6996986865997314,100.42000280712442,115.59063090698484,0.0952901986997519,101.18580170731713,Good
CS2_33,32,1.061893616383935,1.0643117157380222,4.2000651359558105,2.6996986865997314,102.12034191653301,116.07385508381789,0.09374953759244725,101.61063611531391,Good
CS2_33,33,1.0645782842483964,1.062178537009924,4.2000651359558105,2.6998608112335205,102.69021378674543,115.8477368319761,0.09263683182780753,101.40697994550523,Good
CS2_33,34,1.0581150557543202,1.0577530480457007,4.2003889083862305,2.6996986865997314,100.55411181403396,115.36661519172785,0.09498143434397448,100.98447520171013,Good
CS2_33,35,1.0573726823112874,1.0575659889015654,4.2003889083862305,2.6998608112335205,100.58536593266423,115.34422582737618,0.09609525588783882,100.96661652520989,Good
CS2_33,36,1.0570412972031864,1.0568874446869279,4.2005510330200195,2.6996986865997314,100.51036282417333,115.27312667984053,0.09565937218826208,100.90183540116308,Good
CS2_33,37,1.0574638176208184,1.060213911716394,4.200226783752441,2.6998608112335205,100.7324305993142,115.63369054460091,0.09607661014541667,101.2194156982533,Good
CS2_33,38,1.0605021434781126,1.0617247583234821,4.200226783752441,2.6998608112335205,101.74173555891221,115.79285096985306,0.09412795548343052,101.3636573546673,Good
CS2_33,39,1.0588617209093698,1.0555451730102945,4.2003889083862305,2.6998608112335205,100.65908115985867,115.12831095750177,0.09678157711895104,100.77368771953421,Good
CS2_33,40,1.0549991013974722,1.0556071654774666,4.2003889083862305,2.6995368003845215,100.06319247005999,115.13691391906238,0.09613962083036064,100.77960618677513,Good
CS2_33,41,1.0550093394522033,1.0553374162456404,4.2003889083862305,2.6998608112335205,100.23846021320445,115.1142747665785,0.09579010374796212,100.75385302571134,Good
CS2_33,42,1.0540676371185285,1.0556207692884314,4.2003889083862305,2.6998608112335205,99.74133767120232,115.13384403897663,0.09648925860510138,100.78090495279008,Good
CS2_33,43,1.0571539137455517,1.0590795965284965,4.200226783752441,2.6998608112335205,101.12243990993579,115.5079023599908,0.09420329704880714,101.11112177825487,Good
CS2_33,44,1.0590384574144256,1.0598606282899876,4.200226783752441,2.6996986865997314,101.56310216127117,115.59468526644612,0.09407861281375764,101.18568746510945,Good
CS2_33,45,1.0592899718920847,1.0600875682149962,4.200226783752441,2.6998608112335205,101.80400880658976,115.61606187185755,0.09383955417927038,101.20735358960953,Good
CS2_33,46,1.059747916939397,1.0606378956653693,4.200226783752441,2.6996986865997314,101.92381924306218,115.6728572393054,0.09439563135600697,101.25989376320459,Good
CS2_33,47,1.0603362007017196,1.0611023171583298,4.2000651359558105,2.6996986865997314,102.13507589798162,115.7244562775687,0.09340537489090611,101.30423243074675,Good
CS2_33,48,1.0607128904443321,1.0611941600483483,4.2000651359558105,2.6998608112335205,102.2621405496905,115.73539883888178,0.09484590897159395,101.3130007401992,Good
CS2_33,49,1.0607637738947737,1.0613880352603502,4.2000651359558105,2.6996986865997314,102.35200128696393,115.75286751645125,0.09411658497869842,101.33151015180033,Good
CS2_33,50,1.0607244230020463,1.0610108500419315,4.2000651359558105,2.6995368003845215,102.27882715651573,115.71220847210226,0.09381252135018213,101.2954999966831,Good
CS2_33,51,1.060912219647932,1.0616306631045198,4.2000651359558105,2.6996986865997314,102.37127744407857,115.78206594792664,0.09516008629859377,101.35467401368479,Good
CS2_33,52,1.0608547134877746,1.0612428304728603,4.2000651359558105,2.6996986865997314,102.50255037862313,115.7383188877086,0.09302465590878722,101.31764734205608,Good
CS2_33,53,1.0609944378694713,1.061811691826538,4.2000651359558105,2.6998608112335205,102.53225718119903,115.79772969513762,0.09403184040530288,101.37195696127186,Good
CS2_33,54,1.0615517050385002,1.061976239675154,4.2000651359558105,2.6996986865997314,102.70364118169515,115.81702662285234,0.09294986674554237,101.38766646753965,Good
CS2_33,55,1.0614709548466905,1.0583080262613862,4.2000651359558105,2.6998608112335205,102.65029858695262,115.42200252508817,0.09336928901977318,101.03745938735057,Good
CS2_33,56,1.0539332936472725,1.0531423030125104,4.2003889083862305,2.6998608112335205,100.25103872597859,114.86277600010155,0.0953282887471054,100.54428392235066,Good
CS2_33,57,1.0527614250427533,1.0530860276298029,4.2003889083862305,2.6996986865997314,100.28360231730107,114.86019384716523,0.09538063269738722,100.53891126944268,Good
CS2_33,58,1.0518918543091331,1.0515956763424157,4.2003889083862305,2.6998608112335205,100.27030242345667,114.69766803040527,0.09574212839057154,100.39662631654083,Good
CS2_33,59,1.052385741933211,1.0559905588901657,4.200226783752441,2.6996986865997314,100.36561961347256,115.16870877579507,0.09568102129249491,100.816209042847,Good
CS2_33,60,1.0563230747599093,1.0572578423263295,4.200226783752441,2.6998608112335205,101.57904921064166,115.3059663631024,0.09444372724512327,100.93719754103121,Good
CS2_33,61,1.054475188562506,1.0510520587337027,4.2003889083862305,2.6996986865997314,100.46701198111705,114.63725561449304,0.09465649794204843,100.34472673655121,Good
CS2_33,62,1.049647268074125,1.0501652584370262,4.2003889083862305,2.6998608112335205,99.72993129508673,114.54117511423985,0.09686371642415241,100.2600632484771,Good
CS2_33,63,1.0494163601843525,1.0497993428920438,4.2003889083862305,2.6998608112335205,99.58177169711435,114.49951825026733,0.09582510109870665,100.22512901751793,Good
CS2_33,64,1.0485738172056926,1.0494362373139339,4.2003889083862305,2.6998608112335205,99.4335943758033,114.46071360615431,0.0969428432912662,100.19046305619925,Good
CS2_33,65,1.0510442071815476,1.053239666659941,4.200226783752441,2.6998608112335205,100.57717385247976,114.87127392136942,0.0957784458485424,100.55357930264539,Good
CS2_33,66,1.0530106010878342,1.0508445841670948,4.2000651359558105,2.6998608112335205,100.94492241814214,114.61023323591104,0.09462648457837564,100.32491898438704,Good
CS2_33,67,1.04717301066038,1.0464587464580646,4.2003889083862305,2.6995368003845215,98.98514500306533,114.13306845011155,0.0973539190503942,99.9061997756033,Good
CS2_33,68,1.0456493863161072,1.045802209351848,4.2003889083862305,2.6998608112335205,98.98020145814696,114.06745072947834,0.09704389016736638,99.84351968666928,Good
CS2_33,69,1.0450806059243973,1.0449006389068387,4.200226783752441,2.6998608112335205,98.79478054818675,113.96900805863588,0.09848487273955242,99.75744608147869,Good
CS2_33,70,1.0453551485108363,1.0489966650250082,4.200226783752441,2.6996986865997314,98.91821287510795,114.40871471717331,0.09582091307923295,100.14849676076538,Good
CS2_33,71,1.0492854055702736,1.0506031496942043,4.200226783752441,2.6996986865997314,100.26832738755951,114.58298645555077,0.09609678427527242,100.3018690545518,Good
CS2_33,72,1.047854601102813,1.0446179628640735,4.2003889083862305,2.6996986865997314,99.41752620948878,113.937982616187,0.0961987704489195,99.73045878809911,Good
CS2_33,73,1.043425019494805,1.0442322341017274,4.2003889083862305,2.6998608112335205,98.54034729364597,113.89559812716566,0.09743187069052471,99.69363297444848,Good
CS2_33,74,1.0436647668734267,1.043736053103821,4.2005510330200195,2.6996986865997314,98.54920884360509,113.84141530356426,0.09699175235312311,99.64626220319782,Good
CS2_33,75,1.0426648653993453,1.043886987105303,4.2005510330200195,2.6996986865997314,98.56847516061184,113.8591325326005,0.09780069382546784,99.66067198529008,Good
CS2_33,76,1.045009379190759,1.0475122713613914,4.200226783752441,2.6995368003845215,99.56673751906675,114.24649693446231,0.09621505211758358,100.00678058666401,Good
CS2_33,77,1.0473605619497377,1.0456351142428915,4.200226783752441,2.6998608112335205,100.01547207222873,114.04357544600903,0.09543596927461953,99.8275669915502,Good
CS2_33,78,1.041970407178617,1.0410034072262704,4.2003889083862305,2.6995368003845215,98.23983187341913,113.54556377594285,0.09893608114317708,99.38537445594301,Good
CS2_33,79,1.0537775500221078,1.053815075363126,4.200226783752441,2.6998608112335205,100.21932103180876,114.93501073587248,0.09699399796428211,100.60851400221915,Good
CS2_33,80,1.0537628727000712,1.053726177881952,4.2003889083862305,2.6996986865997314,100.51783426572123,114.92357913806333,0.09695436081168994,100.60002689315368,Good
CS2_33,81,1.053290306809601,1.0534151388983806,4.200226783752441,2.6996986865997314,100.72952232207578,114.8894817955777,0.09542581747867103,100.57033176858631,Good
CS2_33,82,1.053099044467399,1.0539033730157215,4.200226783752441,2.6998608112335205,100.78448700714986,114.94158491884261,0.09613698014082053,100.6169438452013,Good
CS2_33,83,1.0534403849381953,1.0534521487672128,4.200226783752441,2.6998608112335205,100.96418803256448,114.88952641528373,0.09425271506238188,100.5738651284648,Good
CS2_33,84,1.0530380774346408,1.0531584135393173,4.200226783752441,2.6996986865997314,100.91186326088355,114.85932967663639,0.09529668595801052,100.54582200640327,Good
CS2_33,85,1.0523487482748815,1.0526417195851252,4.200226783752441,2.6996986865997314,100.97931935113282,114.80256836690418,0.09646046206227735,100.49649284786256,Good
CS2_33,86,1.052075311018319,1.0523640896616921,4.2000651359558105,2.6995368003845215,100.90536906610193,114.76898067930202,0.09533672779798508,100.46998731127255,Good
CS2_33,87,0.9244335711349745,0.9261357334169453,4.2000651359558105,2.6998608112335205,100.86188480377376,101.00329487626854,0.09505306095805134,88.41887166145072,Moderate
CS2_33,88,1.0529094705520787,1.0521622945326818,4.200226783752441,2.6996986865997314,100.94522629658404,114.74999739478264,0.0953783945968518,100.45072177926673,Good
CS2_33,89,1.0518331970004535,1.052007668549468,4.2000651359558105,2.6996986865997314,101.04706349605298,114.7346439917114,0.0949250123439691,100.43595952091515,Good
CS2_33,90,1.0513339622252094,1.0519500337493053,4.200226783752441,2.6996986865997314,101.01946973983878,114.72424046032675,0.09506133953348184,100.43045708340526,Good
CS2_33,91,1.0512048783980141,1.0490255499948198,4.2000651359558105,2.6998608112335205,100.98093579572678,114.41424861668698,0.09530912055703762,100.15125443045305,Good
CS2_33,92,1.0448229274356944,1.0427870619348827,4.2005510330200195,2.6996986865997314,98.79870878923882,113.7440215202055,0.09756851389810636,99.55566130600037,Good
CS2_33,93,1.0417362769303633,1.0417070685330803,4.2005510330200195,2.6998608112335205,98.5846295358689,113.6187688355594,0.09623210282426595,99.45255352757908,Good
CS2_33,94,1.0405339599431755,1.0402576377336814,4.2003889083862305,2.6998608112335205,98.21223822004457,113.4604218451371,0.09627554721158484,99.31417528429355,Good
CS2_33,95,1.0400905341756044,1.0434987725510396,4.2005510330200195,2.6998608112335205,97.74270377373222,113.80948779330151,0.09731492846234502,99.62360885122455,Good
CS2_33,96,1.044526817706167,1.0457930300267044,4.200226783752441,2.6998608112335205,99.68421634803921,114.05877014220056,0.09723039851363363,99.84264332962731,Good
CS2_33,97,1.0431241574145282,1.0398154497518632,4.2003889083862305,2.6998608112335205,99.27642607804582,113.41070841806373,0.09583376128694196,99.27195926670144,Good
CS2_33,98,1.0381199820543507,1.038455517575617,4.2003889083862305,2.6998608112335205,97.83984117276906,113.26330271302452,0.09762403438748357,99.14212552395601,Good
CS2_33,99,1.0377405557102186,1.0374254810460322,4.2005510330200195,2.6998608112335205,97.74661328777749,113.1531319907693,0.09705487069344416,99.04378716551697,Good
CS2_33,100,0.8969964534120685,0.8994928683664263,4.2000651359558105,2.6996986865997314,97.85625242307108,98.10859177880512,0.0985216184321126,85.8752573934818,Moderate
CS2_33,101,1.0397980351156164,1.0414040766675967,4.200226783752441,2.6996986865997314,98.54011184299716,113.58190537238323,0.09734434911414333,99.42362666739866,Good
CS2_33,102,1.0416476395293728,1.0428672389058953,4.2003889083862305,2.6996986865997314,99.23888408041965,113.73767522202772,0.09578112884551351,99.56331586143364,Good
CS2_33,103,0.901096945169197,0.8997578900433432,4.2000651359558105,2.6998608112335205,98.30577850496623,98.13619178877228,0.09657995064811009,85.90055921133994,Moderate
CS2_33,104,1.0372346553254026,1.0354323289758938,4.2003889083862305,2.6998608112335205,97.4179541342911,112.93699269798061,0.0981738910535493,98.85349944555057,Good
CS2_33,105,1.0349874756639679,1.0342178382867182,4.2005510330200195,2.6998608112335205,97.34530813101499,112.80859289240749,0.09888853825726364,98.73755111043553,Good
CS2_33,106,1.0332976360926551,1.0334198637197467,4.2005510330200195,2.6998608112335205,97.31380034299588,112.7187554040776,0.09744905352004264,98.66136788126043,Good
CS2_33,107,1.0346383440386049,1.0386842767709368,4.2003889083862305,2.6998608112335205,98.12479443522702,113.28451386281965,0.0969938247424105,99.16396533555441,Good
CS2_33,108,1.0386302272912573,1.0379980168728622,4.200226783752441,2.6996986865997314,98.85818144639975,113.21237923504864,0.09606230724400916,99.09844758943485,Good
CS2_33,109,1.0345160566364946,1.0319644541985653,4.2003889083862305,2.6998608112335205,97.53724451763111,112.56302621577366,0.09692016871351945,98.52241884493137,Good
CS2_33,110,1.0315592302232517,1.032525810010462,4.2003889083862305,2.6998608112335205,97.11042531359568,112.6172024250568,0.09815248298017602,98.57601190445557,Good
CS2_33,111,1.0313983808918223,1.0313600216019978,4.2003889083862305,2.6996986865997314,96.99584087901127,112.49559153521726,0.09731438813175548,98.46471321253263,Good
CS2_33,112,1.029817176497204,1.0321343501278761,4.2003889083862305,2.6996986865997314,96.4763069497697,112.57481260792284,0.09782005940042929,98.53863893646603,Good
CS2_33,113,1.0338929155375567,1.0357648780980782,4.2003889083862305,2.6998608112335205,98.12377032106944,112.96810170311005,0.09581838921524082,98.88524815915119,Good
CS2_33,114,1.034204313699945,1.0310131731378718,4.200226783752441,2.6996986865997314,98.49749406563281,112.45601124052767,0.0973239719835171,98.4315993300541,Good
CS2_33,115,1.0287576342997582,1.0290503266304825,4.2005510330200195,2.6998608112335205,96.4554691404539,112.24220113345312,0.09699878928616709,98.2442049048464,Good
CS2_33,116,1.027953596810974,1.0282364352472086,4.2003889083862305,2.6998608112335205,96.53255339079062,112.15209038858386,0.09851922134295205,98.16650208530552,Good
CS2_33,117,1.0274749666204812,1.027054664111077,4.2003889083862305,2.6996986865997314,96.54009993351379,112.02499699891781,0.0977753069227105,98.05367751040946,Good
CS2_33,118,1.0278345993030342,1.0318778676302998,4.2003889083862305,2.6998608112335205,97.09766091745966,112.54253807251663,0.09663297935274609,98.51415236045092,Good
CS2_33,119,1.0318097084256763,1.0328690781650067,4.200226783752441,2.6998608112335205,97.91829814844303,112.65012103937248,0.09654915140836,98.60878397209859,Good
CS2_33,120,1.0325682339842146,1.0333525001519845,4.2003889083862305,2.6998608112335205,98.06310674686013,112.7048246343965,0.09657929745180155,98.65493663102603,Good
CS2_33,121,1.032854303929767,1.033650892849856,4.200226783752441,2.6995368003845215,98.31390199687426,112.73661065494001,0.09496973659477982,98.68342440523217,Good
CS2_33,122,1.033623150144841,1.03500947373373,4.200226783752441,2.6998608112335205,98.59309341638006,112.88169222159459,0.09533987557110579,98.8131291390834,Good
CS2_33,123,1.0344247847695698,1.0351924357933555,4.200226783752441,2.6998608112335205,98.76705527886811,112.9012361374631,0.09529322013258934,98.8305966638589,Good
CS2_33,124,1.0348254119220286,1.0354458931840327,4.200226783752441,2.6998608112335205,98.85483031376276,112.92911988576016,0.09565323600950448,98.8547944306541,Good
CS2_33,125,1.0349428217548393,1.0354878209844856,4.200226783752441,2.6996986865997314,99.04394864942883,112.93460287522363,0.0945642535129319,98.85879730914537,Good
CS2_33,126,1.0349243365714145,1.0357201527491853,4.200226783752441,2.6998608112335205,99.01761368509464,112.9562248289519,0.09457173752396003,98.88097819661644,Good
CS2_33,127,1.035143333059004,1.0357268380099711,4.200226783752441,2.6998608112335205,99.05434388931516,112.95545496320959,0.09376459366716687,98.88161644346745,Good
CS2_33,128,1.046614259160808,1.0430036190791119,4.2003889083862305,2.6996986865997314,98.74322296908576,113.76172431585259,0.09695683502129515,99.57633617864818,Good
CS2_33,129,1.0441131925789549,1.046968976162482,4.2003889083862305,2.6998608112335205,98.73750165405833,114.18973149710946,0.0960969233615867,99.9549117873797,Good
CS2_33,130,1.047253863634113,1.0476743534023032,4.200226783752441,2.6998608112335205,99.83866920249312,114.26400894302596,0.09307429450814442,100.0222546804247,Good
CS2_33,131,1.0449662223757867,1.0398065944256976,4.2003889083862305,2.6995368003845215,98.87924679280796,113.41096642626623,0.09539536692185929,99.27111384208439,Good
CS2_33,132,1.0390190820428646,1.0392331074283963,4.2005510330200195,2.6998608112335205,97.98698879533735,113.35080495044058,0.0969683834735085,99.21636260920968,Good
CS2_33,133,1.0383728738050673,1.0376116055386566,4.2003889083862305,2.6998608112335205,98.09012477501619,113.17659499888825,0.09498660930472871,99.0615566101379,Good
CS2_33,134,1.0365182417774355,1.0376798083525012,4.2003889083862305,2.6996986865997314,97.77267168615755,113.18470376141948,0.09806339699758714,99.06806798382394,Good
CS2_33,135,1.0393781066236905,1.0416723319237988,4.200226783752441,2.6996986865997314,98.94074782037539,113.61791581899632,0.09497251482821856,99.44923719749141,Good
CS2_33,136,1.041276852058047,1.038935379614017,4.200226783752441,2.6998608112335205,99.33558794186409,113.31947094387165,0.0943023595330003,99.18793831192822,Good
CS2_33,137,1.0352435857471303,1.0335080551758722,4.2003889083862305,2.6995368003845215,97.53387926246312,112.72659857158096,0.09726604644853125,98.66978758558609,Good
CS2_33,138,1.0329913218480442,1.0323136249343374,4.2003889083862305,2.6996986865997314,97.25861130752156,112.60264047845527,0.09614837269096979,98.55575443642212,Good
CS2_33,139,1.0311464256888758,1.0300166393813441,4.2003889083862305,2.6996986865997314,97.1341314682105,112.34611749424849,0.09695987868035126,98.3364595064349,Good
CS2_33,140,1.030143692919582,1.0317329470574759,4.2003889083862305,2.6998608112335205,96.47293149802199,112.5266693887908,0.09690503582849608,98.50031668489359,Good
CS2_33,141,1.0294432201307675,1.0266993450724673,4.2005510330200195,2.6996986865997314,96.42689675636458,111.98412965091202,0.09807392787434456,98.01975493584494,Good
CS2_33,142,1.0255801392029742,1.02526174835962,4.2003889083862305,2.6998608112335205,95.99896493593005,111.81459428260948,0.09817128615334597,97.88250650166003,Good
CS2_33,143,1.0246258789795348,1.0256940583079377,4.2005510330200195,2.6998608112335205,95.93126374130524,111.87320035856673,0.09723229272081363,97.92377945600036,Good
CS2_33,144,1.024697463123161,1.0240569463022489,4.2003889083862305,2.6998608112335205,96.00522385399636,111.69951561449305,0.09664336417232995,97.76748314747509,Good
CS2_33,145,1.022781036327153,1.0226267880100757,4.2003889083862305,2.6998608112335205,95.6695466848723,111.54323964569389,0.09779873607367014,97.63094486487942,Good
CS2_33,146,1.023911222392723,1.0278789253121055,4.200226783752441,2.6996986865997314,96.60448989260412,112.1102754553207,0.0950973443194633,98.13237034421294,Good
CS2_33,147,1.0277696705213053,1.0288640719850015,4.200226783752441,2.6998608112335205,97.33915568088287,112.21733426606826,0.09528088299007333,98.22642303443484,Good
CS2_33,148,1.0283702430128763,1.029093381884028,4.2003889083862305,2.6998608112335205,97.55349792930072,112.24052728846638,0.09529123993745017,98.2483154221283,Good
CS2_33,149,1.0285702537629042,1.0291270522484908,4.200226783752441,2.6995368003845215,97.65038454113201,112.24367127650196,0.09352539906877397,98.25152995702508,Good
CS2_33,150,1.0287033485630879,1.0292913965480572,4.200226783752441,2.6996986865997314,97.73190859390584,112.26061349773023,0.09532856127840983,98.26722003031277,Good
CS2_33,151,1.031470988887905,1.0326862438175852,4.200226783752441,2.6998608112335205,97.85901238339162,112.62611985918053,0.09608451592609872,98.59132864010279,Good
CS2_33,152,1.032842226830838,1.0333292577385076,4.200226783752441,2.6998608112335205,98.3312325677878,112.69723291046368,0.09420668588614411,98.65271766041495,Good
CS2_33,153,1.031207191198642,1.0283400957878932,4.2003889083862305,2.6996986865997314,97.80049440576671,112.15486685543273,0.09492624207938972,98.17639863471231,Good
CS2_33,154,1.0273452371638294,1.028526857374512,4.2003889083862305,2.6998608112335205,97.08216782669689,112.1749733207635,0.09609253498676576,98.19422890317374,Good
CS2_33,155,1.0288535198228699,1.0305752783324635,4.2003889083862305,2.6996986865997314,97.61396511479295,112.39663028489706,0.09423622717220882,98.38979318522719,Good
CS2_33,156,1.0303316424079876,1.0305969495955782,4.200226783752441,2.6998608112335205,98.08169975666824,112.39950580238107,0.09348443910187366,98.39186215693722,Good
CS2_33,157,1.0304948693721432,1.0322075251767737,4.200226783752441,2.6998608112335205,98.34973628274038,112.57177589119252,0.09370973000229707,98.54562501315418,Good
CS2_33,158,1.0317996346019562,1.0314537820952587,4.200226783752441,2.6995368003845215,98.58182489395323,112.48688382587048,0.09299409441438895,98.47366459700191,Good
CS2_33,159,1.0292664230207613,1.0270619073794194,4.2003889083862305,2.6998608112335205,97.69991640418453,112.01378982120113,0.09489444473333526,98.05436903065953,Good
CS2_33,160,1.026477482981388,1.0274791426322523,4.200226783752441,2.6998608112335205,97.40380178988448,112.0612201179354,0.09528231012978051,98.09420279253885,Good
CS2_33,161,1.0271769511529545,1.0276279186718433,4.2003889083862305,2.6996986865997314,97.73795527564317,112.07321925212037,0.0934413800778222,98.10840655239419,Good
CS2_33,162,0.8935925540286327,0.8963309729540931,4.2000651359558105,2.6998608112335205,97.491598745259,97.75385864690452,0.09454950062083263,85.57338887185752,Moderate
CS2_33,163,1.0291925670584678,1.0288115297360694,4.200226783752441,2.6996986865997314,98.06333259006134,112.19889840495442,0.09529684807025789,98.22140678660259,Good
CS2_33,164,1.0285812290982879,1.026647631725659,4.200226783752441,2.6998608112335205,98.25738160843156,111.9683597548496,0.09408416781232867,98.01481782391886,Good
CS2_33,165,1.0243144971011873,1.0234863065706659,4.2003889083862305,2.6998608112335205,97.16842287464992,111.62762229347486,0.09416154026985168,97.71300374518962,Good
CS2_33,166,1.022899888557177,1.0231143211286629,4.200226783752441,2.6998608112335205,97.07281153595578,111.58336560121225,0.09452535957098007,97.6774900166187,Good
CS2_33,167,1.022313821825982,1.022254747792509,4.2003889083862305,2.6998608112335205,97.03040275628396,111.49194919797239,0.09457098284022399,97.59542590684445,Good
CS2_33,168,1.0211983337290569,1.0228503645610303,4.200226783752441,2.6998608112335205,96.67127330166454,111.55457895364454,0.09493441559735374,97.65228988554117,Good
CS2_33,169,1.0234627347134015,1.0244949186750816,4.2000651359558105,2.6998608112335205,97.6534578077136,111.73224333636013,0.09565599958755468,97.80929669772208,Good
CS2_33,170,1.0230247761408222,1.0207835673881753,4.200226783752441,2.6996986865997314,97.76702268520268,111.33128387034688,0.095208721272238,97.45497121249669,Good
CS2_33,171,1.0196506278709272,1.0199873264175636,4.2003889083862305,2.6998608112335205,96.66763078663665,111.24325855177604,0.09420368843404207,97.37895349106361,Good
CS2_33,172,1.0197893894946013,1.020072845844652,4.2003889083862305,2.6998608112335205,96.79577253573986,111.25316702710484,0.0956115886601845,97.38711809477714,Good
CS2_33,173,1.019105695318892,1.0187357807515802,4.2003889083862305,2.6998608112335205,96.96350964963183,111.10657405599618,0.09497138237782135,97.2594674895779,Good
CS2_33,174,1.0190431813172829,1.021868038009039,4.200226783752441,2.6996986865997314,97.04738992971559,111.4416145760957,0.09456383100493364,97.55850643437284,Good
